DUTYDAY,DUTY,REPORTING_STATUS,REPORTING,CP,FO,ETD_STD,ETA_STA,OPS_LEGS,ALLOWABLE_FDP,SCHEDULED_FDP,ACTUAL_FDP,PREDICTED_FDP,FDP_VARIANCE,ALLOWABLE_FT,SCHEDULED_FT,PREDICTED_FT,FT_VARIANCE,NIGHT_LANDINGS_VARIANCE,NIGHT_FDP_VARIANCE,PREDICTED_FDP_END,CRITICALITY,CRITICALITY_SCORE,FLEET,CROUTE,SECTORS,COMMENT,CREATED_AT_IST,CREATED_AT_IST_DAY
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T17:04:55Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T17:04:55Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-27T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T17:04:55Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:15:00Z,3,12.5,11.75,11.75,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T17:17:45Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T17:17:45Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T17:17:45Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-27T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T17:17:45Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T17:34:14Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T17:34:14Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T17:34:14Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-27T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T17:34:14Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T17:48:27Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T17:48:27Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T17:48:27Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.733333333333334,2.2666666666666657,8,5.666666666666667,6.65,1.3499999999999996,-1,0.2666666666666657,2026-04-27T00:34:00Z,L4,90.4115534691036,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T17:48:27Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T18:06:49Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T18:06:49Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T18:06:49Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T18:06:49Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T18:18:11Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T18:18:11Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.05,-0.05000000000000071,,,2026-04-26T18:13:00Z,L4,71.91739049413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T18:18:11Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T18:18:11Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T18:33:00Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T18:33:00Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T18:33:00Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T18:33:00Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T18:48:01Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T18:48:01Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T18:48:01Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T18:48:01Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T19:05:40Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T19:05:40Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T19:05:40Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T19:05:40Z,2026-04-25
2026-04-26,39850:6-82987:8,Reported,2026-04-26T08:45:00Z,39850,82987,2026-04-26T09:45:00Z,2026-04-26T22:05:00Z,5,11.5,10.916666666666666,13.333333333333334,16.666666666666664,-5.166666666666664,8,7.583333333333333,7.5,0.5,-2,-6.666666666666664,2026-04-27T01:25:00Z,L4,91.26394243559102,Airbus,4149,CCU-DED-🛧CCU-IXA-CCU-CCU,,2026-04-26T18:48:23Z,2026-04-26
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T19:17:58Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T19:17:58Z,2026-04-25
2026-04-26,6428:8-64978:7,Yet to Report,2026-04-26T10:45:00Z,6428,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T19:17:58Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T19:17:58Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T19:34:27Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T19:34:27Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T19:34:27Z,2026-04-25
2026-04-26,-64978:7,Yet to Report,2026-04-26T10:45:00Z,,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.733333333333334,-0.7333333333333343,8,7.083333333333333,7.433333333333333,0.5666666666666673,,,2026-04-26T23:29:00Z,L4,78.59549281108491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T19:34:27Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T19:48:41Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T19:48:41Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T19:48:41Z,2026-04-25
2026-04-26,-64978:7,Yet to Report,2026-04-26T10:45:00Z,,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.716666666666667,-0.7166666666666668,8,7.083333333333333,7.416666666666666,0.5833333333333339,,,2026-04-26T23:28:00Z,L4,78.57463753923491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T19:48:41Z,2026-04-25
2026-04-26,39850:6-82987:8,Reported,2026-04-26T08:45:00Z,39850,82987,2026-04-26T09:45:00Z,2026-04-26T19:05:00Z,3,12.5,9.416666666666666,10.333333333333334,13.5,-1,8,5.583333333333333,5.5,2.5,,,2026-04-26T22:15:00Z,L4,78.91155143210992,Airbus,4149,CCU-DED-🛧CCU-IXA-CCU,,2026-04-26T19:05:08Z,2026-04-26
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T20:06:47Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T20:06:47Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T20:06:47Z,2026-04-25
2026-04-26,-64978:7,Yet to Report,2026-04-26T10:45:00Z,,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.716666666666667,-0.7166666666666668,8,7.083333333333333,7.416666666666666,0.5833333333333339,,,2026-04-26T23:28:00Z,L4,78.57463753923491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T20:06:47Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T20:18:46Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T20:18:46Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T20:18:46Z,2026-04-25
2026-04-26,-64978:7,Yet to Report,2026-04-26T10:45:00Z,,64978,2026-04-26T11:45:00Z,2026-04-26T21:20:00Z,4,12,10.583333333333334,10.583333333333334,12.716666666666667,-0.7166666666666668,8,7.083333333333333,7.416666666666666,0.5833333333333339,,,2026-04-26T23:28:00Z,L4,78.57463753923491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T20:18:46Z,2026-04-25
2026-04-26,26121:7-95151:5,Reported,2026-04-26T18:40:00Z,26121,95151,2026-04-26T20:45:00Z,2026-04-26T23:10:00Z,3,12.5,1,4.5,8.833333333333332,3.666666666666668,8,3,3,5,-1,1.1666666666666679,2026-04-27T03:30:00Z,L4,90.41155235183939,Airbus,D49,CCU-IXA-CCU-CCU,,2026-04-26T19:48:14Z,2026-04-26
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T20:34:38Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T20:34:38Z,2026-04-25
2026-04-26,20418:7-78812:5,Yet to Report,2026-04-26T14:50:00Z,20418,78812,2026-04-26T15:35:00Z,2026-04-26T22:35:00Z,4,12,7.75,7.75,9.75,2.25,8,5.666666666666667,6.616666666666667,1.3833333333333329,-1,0.25,2026-04-27T00:35:00Z,L4,90.41155349210418,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T20:34:38Z,2026-04-25
2026-04-26,-64978:7,Yet to Report,2026-04-26T10:45:00Z,,64978,2026-04-26T11:45:00Z,2026-04-26T21:15:00Z,4,12,10.583333333333334,10.5,12.716666666666667,-0.7166666666666668,8,7.083333333333333,7.416666666666666,0.5833333333333339,,,2026-04-26T23:28:00Z,L4,78.57463753923491,Airbus,3909,DEL-HYD-🛧DEL-UDR-DEL,,2026-04-25T20:34:38Z,2026-04-25
2026-04-26,40784:9-85106:8,Yet to Report,2026-04-26T07:30:00Z,40784,85106,2026-04-26T08:30:00Z,2026-04-26T19:05:00Z,3,12.5,11.75,11.583333333333334,12.833333333333334,-0.3333333333333339,8,6.333333333333333,6.1499999999999995,1.8500000000000005,,,2026-04-26T20:20:00Z,L4,78.06628452365992,Airbus,4681,BLR-BOM-🛧BLR-AMD-BLR,,2026-04-25T20:47:55Z,2026-04-25
2026-04-26,42538:6-64971:8,Yet to Report,2026-04-26T07:15:00Z,42538,64971,2026-04-26T08:15:00Z,2026-04-26T17:35:00Z,4,12,10.25,10.333333333333334,10.966666666666667,1.0333333333333332,8,7.5,8.016666666666667,-0.016666666666667496,,,2026-04-26T18:13:00Z,L4,71.86997024413492,Airbus,3157,HYD-IXB-HYD-CJB-HYD,,2026-04-25T20:47:55Z,2026-04-25
