DUTYDAY,DUTY,REPORTING_STATUS,REPORTING,CP,FO,ETD_STD,ETA_STA,OPS_LEGS,ALLOWABLE_FDP,SCHEDULED_FDP,ACTUAL_FDP,PREDICTED_FDP,FDP_VARIANCE,ALLOWABLE_FT,SCHEDULED_FT,PREDICTED_FT,FT_VARIANCE,NIGHT_LANDINGS_VARIANCE,NIGHT_FDP_VARIANCE,PREDICTED_FDP_END,CRITICALITY,CRITICALITY_SCORE,FLEET,CROUTE,SECTORS,COMMENT,CREATED_AT_IST,CREATED_AT_IST_DAY
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T00:48:04Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T00:48:04Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T01:05:25Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T01:05:25Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T01:04:01Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T01:04:01Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T01:17:39Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T01:17:39Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T01:33:33Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T01:33:33Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T01:18:01Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T01:18:01Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T01:47:48Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T01:47:48Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T02:05:07Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T02:05:07Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T02:17:56Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T02:17:56Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T01:34:11Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T01:34:11Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T01:48:30Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T01:48:30Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T02:18:55Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T02:18:55Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T02:04:18Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T02:04:18Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T02:33:58Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T02:33:58Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T02:49:02Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T02:49:02Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T03:04:07Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T03:04:07Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T03:48:00Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T03:48:00Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T04:06:02Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T04:06:02Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T02:33:40Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T02:33:40Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T03:34:29Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T03:34:29Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T03:19:13Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T03:19:13Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T04:18:34Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T04:18:34Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T03:33:53Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T03:33:53Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T03:05:37Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T03:05:37Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:35:00Z,4,12,7.75,7.75,9.8,2.1999999999999993,8,5.666666666666667,6.683333333333334,1.3166666666666664,-1,0.1999999999999993,2026-04-26T00:38:00Z,L4,90.41155356283205,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-24T04:34:38Z,2026-04-24
2026-04-25,20418:6-76104:4,Yet to Report,2026-04-25T06:10:00Z,20418,76104,2026-04-25T06:55:00Z,2026-04-25T13:55:00Z,4,12,7.75,7.75,7.6,4.4,8,5.583333333333333,5.466666666666667,2.533333333333333,,,2026-04-25T13:46:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-24T04:34:38Z,2026-04-24
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T02:48:35Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T02:48:35Z,2026-04-25
2026-04-25,66608:7-71977:5,Yet to Report,2026-04-25T14:50:00Z,66608,71977,2026-04-25T15:35:00Z,2026-04-25T22:45:00Z,4,12,7.75,7.916666666666667,9.766666666666666,2.2333333333333343,8,5.666666666666667,6.65,1.3499999999999996,-1,0.23333333333333428,2026-04-26T00:36:00Z,L4,90.41155351568032,ATR,1199,HYD-ISK-AMD-NMI-AMD,,2026-04-25T03:17:53Z,2026-04-25
2026-04-25,20418:6-78812:4,Yet to Report,2026-04-25T06:10:00Z,20418,78812,2026-04-25T06:55:00Z,2026-04-25T14:00:00Z,4,12,7.75,7.833333333333333,7.683333333333334,4.316666666666666,8,5.583333333333333,5.416666666666666,2.583333333333334,,,2026-04-25T13:51:00Z,L0,0,ATR,1199,AMD-IDR-AMD-ISK-HYD,,2026-04-25T03:17:53Z,2026-04-25
